Loan_ID,Customer_ID,Branch,City,State,Gender,Age,Occupation,Annual_Income,Credit_Score,Existing_Loans,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,EMI,Application_Date,Approval_Date,Loan_Status,Disbursed_Amount,Default_Flag,Days_Past_Due,Recovery_Amount,Relationship_Years,Account_Type,Digital_Banking
L00145,C10145,Bhopal,Bhopal,Madhya Pradesh,Male,25,Salaried,65428,600,1,Education,71507,10.75,36,2332.59,2024-01-06,,Pending,0,No,0,0,14,Current,No
L00146,C10146,Mumbai South,Mumbai,Maharashtra,Male,26,Salaried,142661,773,4,Auto,156966,8.43,36,4949.94,2024-12-28,07-01-2025,Approved,156966,No,0,0,10,Current,Yes
L00147,C10147,Hyderabad Central,Hyderabad,Telangana,Female,45,Self-employed,171679,850,4,Personal,109825,10.93,48,2834.75,2024-10-02,10-10-2024,Approved,109825,No,0,0,5,Current,No
L00148,C10148,Ahmedabad,Ahmedabad,Gujarat,Female,51,Self-employed,119666,581,2,Business,339943,12.84,48,9092.85,2025-04-13,18-04-2025,Approved,339943,Yes,131,87088,12,Current,No
L00149,C10149,Pune East,Pune,Maharashtra,Female,59,Salaried,109060,603,3,Personal,72198,16.22,60,1764.17,2025-12-12,,Rejected,0,No,0,0,7,Current,No
L00150,C10150,Hyderabad Central,Hyderabad,Telangana,Female,44,Salaried,172810,624,1,Auto,193033,9.12,120,2457.81,2024-01-28,,Pending,0,No,0,0,14,Savings,No
L00151,C10151,Bhopal,Bhopal,Madhya Pradesh,Female,25,Self-employed,132254,672,2,Home,495329,8.89,84,7941.76,2025-01-21,31-01-2025,Approved,495329,No,0,0,12,Current,Yes
L00152,C10152,Bhopal,Bhopal,Madhya Pradesh,Female,55,Business,47277,656,0,Education,116193,13.48,48,3144.92,2025-10-24,03-11-2025,Approved,116193,No,0,0,12,Current,No
L00153,C10153,Mumbai South,Mumbai,Maharashtra,Male,27,Salaried,158870,688,4,Home,346146,11.02,180,3938.63,2025-08-25,28-08-2025,Approved,346146,No,0,0,0,Current,Yes
L00154,C10154,Hyderabad Central,Hyderabad,Telangana,Female,26,Salaried,62139,600,2,Personal,79681,14.56,120,1264.15,2025-05-09,11-05-2025,Approved,79681,No,0,0,14,Current,Yes
L00155,C10155,Hyderabad Central,Hyderabad,Telangana,Male,28,Salaried,114935,627,1,Business,207880,12.14,120,2999.32,2024-06-12,19-06-2024,Approved,207880,No,0,0,7,Current,Yes
L00156,C10156,Bengaluru East,Bengaluru,Karnataka,Female,46,Salaried,76727,605,3,Auto,151930,7.54,48,3676.34,2024-07-29,31-07-2024,Approved,151930,No,0,0,5,Current,No
L00157,C10157,Chennai North,Chennai,Tamil Nadu,Female,28,Salaried,153315,591,4,Personal,71451,12.78,60,1617.69,2024-12-26,,Rejected,0,No,0,0,5,Current,Yes
L00158,C10158,Chandigarh,Chandigarh,Chandigarh,Male,41,Salaried,105053,672,0,Home,513560,8.77,84,8202.89,2025-03-04,14-03-2025,Approved,513560,No,0,0,5,Current,Yes
L00159,C10159,Lucknow,Lucknow,Uttar Pradesh,Male,52,Salaried,74046,659,0,Business,85024,11.86,48,2233.17,2025-01-28,,Pending,0,No,0,0,15,Current,No
L00160,C10160,Ahmedabad,Ahmedabad,Gujarat,Female,52,Salaried,173215,760,0,Education,58905,10.13,60,1255.33,2024-08-18,21-08-2024,Approved,58905,No,0,0,15,Savings,Yes
L00161,C10161,Hyderabad Central,Hyderabad,Telangana,Female,55,Self-employed,35907,694,1,Business,133695,14.12,180,1791.26,2024-09-10,11-09-2024,Approved,133695,No,0,0,11,Savings,No
L00162,C10162,Patna,Patna,Bihar,Male,36,Salaried,179120,614,2,Business,399952,13.19,48,10767.47,2025-09-22,26-09-2025,Approved,399952,No,0,0,1,Current,No
L00163,C10163,Kolkata West,Kolkata,West Bengal,Male,41,Student,101712,676,4,Business,129925,8.72,84,2071.96,2024-03-01,,Pending,0,No,0,0,4,Savings,Yes
L00164,C10164,Bengaluru East,Bengaluru,Karnataka,Female,36,Self-employed,127944,743,3,Home,481560,9.92,84,7974.57,2025-01-19,21-01-2025,Approved,481560,No,0,0,8,Current,No
L00165,C10165,Jaipur,Jaipur,Rajasthan,Female,58,Salaried,49416,680,2,Business,360192,11.08,84,6182.53,2024-08-04,10-08-2024,Approved,360192,No,0,0,10,Savings,No
L00166,C10166,Bhopal,Bhopal,Madhya Pradesh,Female,24,Salaried,145476,613,0,Home,599656,8.92,84,9623.58,2024-01-01,,Pending,0,No,0,0,13,Savings,Yes
L00167,C10167,Bhubaneswar,Bhubaneswar,Odisha,Female,31,Self-employed,96832,745,0,Personal,105054,8.99,84,1689.69,2025-10-02,06-10-2025,Approved,105054,No,0,0,2,Savings,Yes
L00168,C10168,Chennai North,Chennai,Tamil Nadu,Female,25,Salaried,84294,726,4,Auto,52434,7.57,60,1052.41,2024-05-03,,Pending,0,No,0,0,13,Savings,No
L00169,C10169,Mumbai South,Mumbai,Maharashtra,Male,45,Salaried,51850,743,2,Home,555516,14.82,48,15409.79,2025-10-18,,Pending,0,No,0,0,4,Savings,Yes
L00170,C10170,Kolkata West,Kolkata,West Bengal,Male,49,Salaried,80851,730,1,Business,311936,15.24,36,10850.06,2024-04-12,14-04-2024,Approved,311936,No,0,0,12,Current,No
L00171,C10171,Pune East,Pune,Maharashtra,Male,36,Salaried,47085,691,4,Home,512008,7.74,180,4816.47,2024-11-04,14-11-2024,Approved,512008,No,0,0,12,Current,Yes
L00172,C10172,Bhopal,Bhopal,Madhya Pradesh,Male,52,Salaried,88198,784,3,Auto,68615,12.25,36,2287.2,2025-01-04,,Pending,0,No,0,0,4,Current,No
L00173,C10173,Pune East,Pune,Maharashtra,Male,51,Student,44134,716,2,Home,181703,16.04,84,3613.14,2025-06-02,11-06-2025,Approved,181703,No,0,0,13,Current,Yes
L00174,C10174,Chandigarh,Chandigarh,Chandigarh,Male,38,Salaried,45715,692,4,Business,161462,12.33,84,2878.82,2025-08-23,25-08-2025,Approved,161462,No,0,0,13,Savings,Yes
L00175,C10175,Chennai North,Chennai,Tamil Nadu,Male,48,Salaried,39425,648,1,Home,521143,8.73,36,16506.8,2024-06-16,,Rejected,0,No,0,0,11,Current,Yes
L00176,C10176,Pune East,Pune,Maharashtra,Male,38,Business,55947,797,0,Personal,76272,9.95,36,2459.29,2024-09-26,06-10-2024,Approved,76272,No,0,0,15,Current,No
L00177,C10177,Delhi Central,Delhi,Delhi,Female,57,Salaried,66237,688,4,Auto,80234,9.56,120,1040.85,2024-01-03,04-01-2024,Approved,80234,No,0,0,15,Current,No
L00178,C10178,Bhubaneswar,Bhubaneswar,Odisha,Male,32,Self-employed,34270,722,4,Education,123588,14.17,84,2327.66,2024-08-17,24-08-2024,Approved,123588,No,0,0,10,Current,Yes
L00179,C10179,Kolkata West,Kolkata,West Bengal,Female,28,Salaried,38807,744,0,Business,116137,15.39,60,2786.72,2024-11-14,23-11-2024,Approved,116137,No,0,0,11,Savings,No
L00180,C10180,Kolkata West,Kolkata,West Bengal,Female,60,Salaried,121540,804,4,Business,182457,14.09,120,2842.83,2024-09-08,15-09-2024,Approved,182457,Yes,168,45406,0,Current,Yes
L00181,C10181,Bhopal,Bhopal,Madhya Pradesh,Female,40,Salaried,163887,762,0,Business,154644,13.9,36,5277.86,2024-02-14,,Rejected,0,No,0,0,13,Current,No
L00182,C10182,Kochi,Kochi,Kerala,Male,58,Salaried,59999,682,3,Home,447701,8.06,180,4293.99,2024-05-13,18-05-2024,Approved,447701,No,0,0,12,Current,No
L00183,C10183,Jaipur,Jaipur,Rajasthan,Female,35,Salaried,78139,768,0,Home,236179,11.55,60,5200.12,2025-02-20,26-02-2025,Approved,236179,No,0,0,6,Current,No
L00184,C10184,Jaipur,Jaipur,Rajasthan,Female,28,Salaried,104748,780,4,Home,588265,15.21,48,16434.54,2024-04-03,09-04-2024,Approved,588265,No,0,0,1,Current,No
L00185,C10185,Patna,Patna,Bihar,Male,22,Student,143541,606,0,Personal,38322,8.59,36,1211.33,2024-08-15,22-08-2024,Approved,38322,No,0,0,2,Current,Yes
L00186,C10186,Delhi Central,Delhi,Delhi,Male,33,Self-employed,141242,659,1,Home,594216,14.96,60,14123.88,2024-05-05,13-05-2024,Approved,594216,Yes,176,227098,12,Current,Yes
L00187,C10187,Ahmedabad,Ahmedabad,Gujarat,Female,32,Salaried,74060,678,1,Home,474626,13.05,180,6020.79,2024-10-29,07-11-2024,Approved,474626,No,0,0,2,Current,No
L00188,C10188,Bengaluru East,Bengaluru,Karnataka,Female,33,Business,162839,765,1,Auto,192516,14.65,84,3677.23,2025-12-31,09-01-2026,Approved,192516,No,0,0,11,Current,No
L00189,C10189,Hyderabad Central,Hyderabad,Telangana,Male,22,Salaried,82414,815,2,Home,397298,12.26,120,5759.95,2024-08-26,,Pending,0,No,0,0,3,Savings,Yes
L00190,C10190,Hyderabad Central,Hyderabad,Telangana,Male,35,Business,126822,713,2,Business,171075,9.08,120,2174.52,2024-11-21,,Rejected,0,No,0,0,11,Savings,No
L00191,C10191,Kolkata West,Kolkata,West Bengal,Male,57,Self-employed,154034,648,0,Home,271961,12.91,36,9151.66,2025-06-23,,Rejected,0,No,0,0,10,Savings,Yes
L00192,C10192,Pune East,Pune,Maharashtra,Male,41,Salaried,63721,678,4,Education,48566,14.47,120,767.85,2025-01-08,,Pending,0,No,0,0,11,Current,Yes
L00193,C10193,Pune East,Pune,Maharashtra,Female,41,Salaried,66288,681,3,Auto,95666,13.86,120,1477.33,2025-12-11,,Rejected,0,No,0,0,11,Savings,Yes
L00194,C10194,Ahmedabad,Ahmedabad,Gujarat,Female,39,Salaried,25471,615,4,Personal,94381,7.79,120,1134.66,2024-11-21,,Pending,0,No,0,0,7,Savings,No
L00195,C10195,Bengaluru East,Bengaluru,Karnataka,Female,25,Salaried,108759,761,0,Education,117821,13.25,60,2695.89,2025-04-02,06-04-2025,Approved,117821,No,0,0,2,Current,No
L00196,C10196,Bhopal,Bhopal,Madhya Pradesh,Male,21,Salaried,139876,816,3,Business,297065,11.94,84,5234.48,2024-12-25,27-12-2024,Approved,297065,No,0,0,7,Savings,No
L00197,C10197,Mumbai South,Mumbai,Maharashtra,Male,39,Salaried,93453,716,1,Business,164360,14.09,120,2560.86,2024-04-05,15-04-2024,Approved,164360,No,0,0,0,Current,Yes
L00198,C10198,Kolkata West,Kolkata,West Bengal,Female,31,Salaried,111794,681,1,Business,294580,13.77,180,3877.63,2025-07-07,12-07-2025,Approved,294580,No,0,0,3,Savings,No
L00199,C10199,Kolkata West,Kolkata,West Bengal,Female,30,Salaried,26000,637,4,Personal,32712,7.73,48,794.46,2025-10-15,17-10-2025,Approved,32712,No,0,0,3,Current,No
L00200,C10200,Jaipur,Jaipur,Rajasthan,Female,37,Salaried,167639,715,3,Home,349987,10.82,84,5959.56,2024-02-15,23-02-2024,Approved,349987,No,0,0,8,Savings,Yes
L00201,C10201,Bhopal,Bhopal,Madhya Pradesh,Male,26,Business,166937,589,1,Auto,151477,14.87,84,2911.98,2025-07-02,,Rejected,0,No,0,0,15,Savings,No
L00202,C10202,Hyderabad Central,Hyderabad,Telangana,Male,46,Self-employed,34103,750,4,Auto,185480,14.7,180,2557.95,2025-09-27,05-10-2025,Approved,185480,No,0,0,5,Savings,Yes
L00203,C10203,Bengaluru East,Bengaluru,Karnataka,Male,48,Salaried,139135,728,1,Education,63801,10.38,180,700.52,2024-03-09,18-03-2024,Approved,63801,No,0,0,10,Current,No
L00204,C10204,Bhubaneswar,Bhubaneswar,Odisha,Male,60,Business,134994,814,0,Personal,39424,12.6,120,579.38,2024-04-12,,Rejected,0,No,0,0,3,Current,No
L00205,C10205,Bhubaneswar,Bhubaneswar,Odisha,Female,37,Salaried,152293,618,1,Home,225420,13.06,180,2861.01,2025-12-11,,Rejected,0,No,0,0,12,Current,Yes
L00206,C10206,Delhi Central,Delhi,Delhi,Female,38,Self-employed,30303,655,2,Education,69722,10.3,84,1168.3,2025-12-13,17-12-2025,Approved,69722,No,0,0,14,Current,No
L00207,C10207,Kochi,Kochi,Kerala,Female,59,Business,74266,545,3,Education,129548,12.15,60,2891.55,2024-02-27,,Rejected,0,No,0,0,5,Savings,No
L00208,C10208,Kochi,Kochi,Kerala,Female,29,Self-employed,162438,745,4,Home,251063,15.38,48,7035.73,2024-02-29,08-03-2024,Approved,251063,No,0,0,11,Savings,No
L00209,C10209,Pune East,Pune,Maharashtra,Female,53,Salaried,57472,668,3,Auto,96552,16.14,84,1925.43,2025-08-23,29-08-2025,Approved,96552,No,0,0,8,Savings,No
L00210,C10210,Delhi Central,Delhi,Delhi,Female,24,Salaried,175014,642,1,Business,198023,13.6,60,4566.69,2025-10-29,,Rejected,0,No,0,0,0,Savings,No
L00211,C10211,Bhubaneswar,Bhubaneswar,Odisha,Male,32,Business,27218,705,2,Education,122978,13.28,84,2255.97,2025-01-20,,Rejected,0,No,0,0,14,Current,Yes
L00212,C10212,Jaipur,Jaipur,Rajasthan,Female,54,Self-employed,129111,784,4,Home,418180,16.49,60,10278.52,2025-07-28,07-08-2025,Approved,418180,No,0,0,3,Current,Yes
L00213,C10213,Pune East,Pune,Maharashtra,Female,41,Self-employed,93458,593,2,Home,421210,14.39,36,14475.87,2025-09-06,,Rejected,0,No,0,0,10,Savings,Yes
L00214,C10214,Chandigarh,Chandigarh,Chandigarh,Female,39,Salaried,134724,546,3,Personal,24629,12.75,120,364.11,2024-07-13,17-07-2024,Approved,24629,No,0,0,15,Current,No
L00215,C10215,Patna,Patna,Bihar,Male,56,Salaried,50586,576,4,Education,53995,16.02,60,1313.63,2025-11-01,07-11-2025,Approved,53995,No,0,0,9,Current,No
L00216,C10216,Pune East,Pune,Maharashtra,Female,58,Salaried,55875,711,3,Home,482606,12.75,120,7134.84,2024-03-13,17-03-2024,Approved,482606,No,0,0,12,Current,No
L00217,C10217,Delhi Central,Delhi,Delhi,Male,29,Student,114828,613,3,Home,525216,9.12,36,16731.08,2025-05-14,17-05-2025,Approved,525216,No,0,0,1,Savings,No
L00218,C10218,Hyderabad Central,Hyderabad,Telangana,Male,31,Business,66532,739,3,Education,132203,8.29,120,1624.32,2025-03-20,27-03-2025,Approved,132203,No,0,0,15,Current,Yes
L00219,C10219,Delhi Central,Delhi,Delhi,Male,44,Student,109466,693,0,Auto,115227,9.54,60,2422.23,2024-11-15,22-11-2024,Approved,115227,No,0,0,9,Savings,Yes
L00220,C10220,Patna,Patna,Bihar,Male,40,Self-employed,144518,603,4,Auto,138561,11.4,180,1609.86,2024-05-17,25-05-2024,Approved,138561,No,0,0,6,Savings,No
L00221,C10221,Delhi Central,Delhi,Delhi,Male,35,Business,59394,693,4,Home,342199,13.9,36,11678.94,2025-01-19,,Rejected,0,No,0,0,8,Savings,Yes
L00222,C10222,Chandigarh,Chandigarh,Chandigarh,Male,22,Salaried,55353,704,3,Personal,36199,12.43,84,647.37,2025-12-19,20-12-2025,Approved,36199,No,0,0,3,Current,Yes
L00223,C10223,Ahmedabad,Ahmedabad,Gujarat,Male,53,Business,55863,664,3,Home,254726,14.5,120,4031.98,2024-07-25,01-08-2024,Approved,254726,No,0,0,1,Current,Yes
L00224,C10224,Kochi,Kochi,Kerala,Female,42,Salaried,28342,810,0,Business,381021,13.52,48,10320.45,2024-04-02,,Rejected,0,No,0,0,2,Savings,No
L00225,C10225,Chandigarh,Chandigarh,Chandigarh,Male,50,Student,102600,688,1,Business,232340,10.74,180,2602.96,2024-11-16,18-11-2024,Approved,232340,Yes,41,2535,4,Savings,No
L00226,C10226,Pune East,Pune,Maharashtra,Female,60,Salaried,49366,712,2,Education,53969,8.52,84,855.22,2025-04-12,19-04-2025,Approved,53969,No,0,0,15,Current,Yes
L00227,C10227,Mumbai South,Mumbai,Maharashtra,Male,24,Student,66784,812,3,Education,118918,11.44,120,1667.85,2025-01-23,02-02-2025,Approved,118918,Yes,63,63318,15,Savings,No
L00228,C10228,Jaipur,Jaipur,Rajasthan,Male,25,Salaried,107375,783,0,Education,118857,12.22,180,1443.35,2025-08-13,17-08-2025,Approved,118857,No,0,0,10,Savings,No
L00229,C10229,Chandigarh,Chandigarh,Chandigarh,Male,51,Salaried,125893,767,4,Home,487326,15.91,120,8136.04,2025-04-25,,Rejected,0,No,0,0,5,Savings,No
L00230,C10230,Pune East,Pune,Maharashtra,Male,42,Student,38199,795,4,Home,487283,10.91,48,12572.8,2024-03-21,31-03-2024,Approved,487283,No,0,0,15,Current,No
L00231,C10231,Mumbai South,Mumbai,Maharashtra,Female,22,Salaried,133092,776,0,Education,111142,13.24,120,1675.24,2025-07-29,06-08-2025,Approved,111142,No,0,0,11,Savings,Yes
L00232,C10232,Patna,Patna,Bihar,Female,42,Business,149029,709,2,Education,44945,8.38,180,439.44,2024-08-15,21-08-2024,Approved,44945,No,0,0,9,Current,Yes
L00233,C10233,Delhi Central,Delhi,Delhi,Male,52,Salaried,132272,765,1,Home,596795,11.04,84,10231.14,2024-07-14,16-07-2024,Approved,596795,No,0,0,1,Savings,No
L00234,C10234,Jaipur,Jaipur,Rajasthan,Male,52,Salaried,37732,749,4,Business,386771,11.85,120,5515.55,2024-06-30,03-07-2024,Approved,386771,No,0,0,4,Savings,No
L00235,C10235,Chandigarh,Chandigarh,Chandigarh,Female,53,Self-employed,134750,844,1,Home,329756,16.23,84,6592.9,2024-05-16,26-05-2024,Approved,329756,No,0,0,9,Current,Yes
L00236,C10236,Chennai North,Chennai,Tamil Nadu,Male,60,Business,115516,669,1,Business,173225,12.04,180,2083.45,2025-10-14,16-10-2025,Approved,173225,No,0,0,15,Current,No
L00237,C10237,Bhubaneswar,Bhubaneswar,Odisha,Female,21,Salaried,31624,673,0,Home,543313,14.57,60,12803.07,2025-11-30,01-12-2025,Approved,543313,No,0,0,9,Savings,Yes
L00238,C10238,Pune East,Pune,Maharashtra,Female,27,Business,172294,705,1,Education,103566,11,120,1426.62,2025-12-13,14-12-2025,Approved,103566,No,0,0,12,Current,No
L00239,C10239,Lucknow,Lucknow,Uttar Pradesh,Male,21,Business,78238,601,3,Education,149470,13.2,180,1910.87,2025-10-25,,Rejected,0,No,0,0,6,Savings,No
L00240,C10240,Jaipur,Jaipur,Rajasthan,Male,25,Salaried,70559,606,4,Home,171304,11.36,120,2394.76,2024-09-27,07-10-2024,Approved,171304,No,0,0,0,Current,No
L00241,C10241,Kochi,Kochi,Kerala,Male,23,Salaried,109575,591,4,Education,69472,11.91,120,993.11,2025-07-17,,Rejected,0,No,0,0,10,Savings,Yes
L00242,C10242,Lucknow,Lucknow,Uttar Pradesh,Male,53,Salaried,167365,621,4,Personal,65796,9.49,48,1652.69,2025-11-10,16-11-2025,Approved,65796,No,0,0,15,Savings,Yes
L00243,C10243,Chandigarh,Chandigarh,Chandigarh,Female,49,Salaried,88917,792,2,Personal,34860,10.97,120,479.6,2024-10-16,25-10-2024,Approved,34860,No,0,0,11,Current,No
L00244,C10244,Delhi Central,Delhi,Delhi,Female,33,Salaried,46586,662,0,Home,555441,12.34,36,18538.92,2025-10-03,07-10-2025,Approved,555441,No,0,0,13,Savings,Yes
L00245,C10245,Lucknow,Lucknow,Uttar Pradesh,Female,25,Business,65305,799,0,Home,178452,9.1,60,3713.04,2025-07-25,29-07-2025,Approved,178452,No,0,0,13,Current,No
L00246,C10246,Chandigarh,Chandigarh,Chandigarh,Female,48,Salaried,127105,706,0,Personal,104072,13.98,36,3555.92,2025-08-22,24-08-2025,Approved,104072,No,0,0,3,Current,No
L00247,C10247,Kolkata West,Kolkata,West Bengal,Male,39,Self-employed,139734,594,0,Personal,89922,9.48,180,937.9,2025-02-04,,Rejected,0,No,0,0,9,Savings,No
L00248,C10248,Chandigarh,Chandigarh,Chandigarh,Female,21,Business,170508,778,1,Home,152637,12.65,84,2747.81,2025-07-04,06-07-2025,Approved,152637,No,0,0,11,Savings,No
L00249,C10249,Bhubaneswar,Bhubaneswar,Odisha,Male,31,Salaried,91254,705,4,Business,367756,11.65,120,5202.09,2024-03-15,17-03-2024,Approved,367756,No,0,0,6,Current,No
L00250,C10250,Pune East,Pune,Maharashtra,Male,36,Salaried,43299,731,1,Personal,79067,10.46,180,872.05,2024-11-09,12-11-2024,Approved,79067,No,0,0,11,Current,No
L00251,C10251,Bengaluru East,Bengaluru,Karnataka,Male,41,Salaried,83071,666,2,Education,47603,13.62,60,1098.28,2025-05-06,12-05-2025,Approved,47603,No,0,0,15,Savings,Yes
L00252,C10252,Chandigarh,Chandigarh,Chandigarh,Male,38,Self-employed,61700,592,4,Home,534588,15.48,36,18657.57,2024-03-18,,Pending,0,No,0,0,0,Current,Yes
L00253,C10253,Bhubaneswar,Bhubaneswar,Odisha,Male,56,Salaried,166473,570,2,Personal,97280,14.1,60,2268.58,2024-05-17,,Rejected,0,No,0,0,2,Current,No
L00254,C10254,Lucknow,Lucknow,Uttar Pradesh,Male,36,Self-employed,68474,711,4,Home,233478,9.11,120,2971.52,2025-11-06,,Rejected,0,No,0,0,4,Current,No
L00255,C10255,Delhi Central,Delhi,Delhi,Male,52,Salaried,94299,675,1,Personal,67349,10.99,84,1152.82,2024-02-17,23-02-2024,Approved,67349,No,0,0,8,Current,Yes
L00256,C10256,Ahmedabad,Ahmedabad,Gujarat,Female,44,Business,45404,705,4,Home,266863,12.15,60,5956.47,2024-12-19,27-12-2024,Approved,266863,No,0,0,0,Savings,No
L00257,C10257,Bengaluru East,Bengaluru,Karnataka,Male,25,Salaried,98612,700,2,Auto,81019,13.45,84,1493.79,2024-12-04,,Rejected,0,No,0,0,15,Current,No
L00258,C10258,Chennai North,Chennai,Tamil Nadu,Male,47,Salaried,36310,733,1,Auto,92239,8.71,120,1154.02,2024-02-10,,Rejected,0,No,0,0,4,Savings,Yes
L00259,C10259,Hyderabad Central,Hyderabad,Telangana,Male,54,Student,172745,596,2,Business,193557,11.54,84,3369.38,2025-05-08,15-05-2025,Approved,193557,No,0,0,5,Current,Yes
L00260,C10260,Kochi,Kochi,Kerala,Female,50,Business,43046,580,1,Personal,37329,8.48,48,919.74,2025-06-19,,Pending,0,No,0,0,13,Savings,Yes
L00261,C10261,Bengaluru East,Bengaluru,Karnataka,Female,60,Business,164311,655,3,Auto,191370,14.95,180,2671.84,2025-10-26,02-11-2025,Approved,191370,No,0,0,1,Current,Yes
L00262,C10262,Bhopal,Bhopal,Madhya Pradesh,Female,45,Salaried,176026,689,0,Personal,53360,11.79,48,1399.68,2024-03-26,04-04-2024,Approved,53360,No,0,0,6,Savings,Yes
L00263,C10263,Kolkata West,Kolkata,West Bengal,Male,54,Salaried,78849,666,2,Home,373384,13.36,60,8564.6,2024-09-24,,Rejected,0,No,0,0,13,Current,No
L00264,C10264,Chandigarh,Chandigarh,Chandigarh,Female,34,Salaried,171161,633,3,Home,443126,12.49,60,9967.17,2024-11-10,,Rejected,0,No,0,0,12,Savings,Yes
L00265,C10265,Kochi,Kochi,Kerala,Male,49,Self-employed,67413,757,2,Education,110481,13.77,180,1454.29,2024-02-23,24-02-2024,Approved,110481,No,0,0,4,Current,No
L00266,C10266,Mumbai South,Mumbai,Maharashtra,Male,37,Salaried,45981,739,4,Home,351497,15.88,84,6957.45,2025-09-20,25-09-2025,Approved,351497,No,0,0,1,Savings,No
L00267,C10267,Jaipur,Jaipur,Rajasthan,Male,33,Self-employed,160830,685,4,Personal,111547,9.59,48,2807.21,2025-11-21,25-11-2025,Approved,111547,No,0,0,5,Savings,No
L00268,C10268,Bhopal,Bhopal,Madhya Pradesh,Female,43,Business,131286,707,4,Home,158056,14.13,36,5411.96,2024-04-02,11-04-2024,Approved,158056,No,0,0,11,Current,No
L00269,C10269,Chennai North,Chennai,Tamil Nadu,Male,50,Self-employed,175708,733,4,Home,187951,12.03,60,4183.72,2024-04-29,04-05-2024,Approved,187951,No,0,0,8,Current,No
L00270,C10270,Kolkata West,Kolkata,West Bengal,Female,36,Self-employed,145284,691,3,Business,94339,11.84,60,2090.9,2024-03-10,14-03-2024,Approved,94339,No,0,0,7,Current,No
L00271,C10271,Pune East,Pune,Maharashtra,Male,37,Salaried,49381,596,2,Home,243577,11.79,60,5392.42,2024-08-11,,Pending,0,No,0,0,8,Savings,Yes
L00272,C10272,Jaipur,Jaipur,Rajasthan,Male,36,Business,94574,759,1,Home,587749,9.75,120,7686.01,2024-12-30,01-01-2025,Approved,587749,No,0,0,2,Current,Yes
L00273,C10273,Bhopal,Bhopal,Madhya Pradesh,Male,51,Salaried,107684,486,4,Business,337323,9.15,120,4300.5,2024-10-13,,Rejected,0,No,0,0,4,Savings,No
L00274,C10274,Jaipur,Jaipur,Rajasthan,Male,53,Salaried,70822,699,3,Business,351688,11.64,180,4139.74,2024-01-09,13-01-2024,Approved,351688,No,0,0,3,Current,No
L00275,C10275,Kolkata West,Kolkata,West Bengal,Female,32,Salaried,87164,668,2,Personal,85374,11.32,84,1476.21,2025-12-18,,Rejected,0,No,0,0,11,Current,No
L00276,C10276,Jaipur,Jaipur,Rajasthan,Male,57,Salaried,175966,850,1,Education,124478,9.93,48,3152.9,2025-07-22,29-07-2025,Approved,124478,No,0,0,4,Current,Yes
L00277,C10277,Bengaluru East,Bengaluru,Karnataka,Female,52,Salaried,160530,630,3,Personal,93680,15.23,36,3258.01,2025-02-11,14-02-2025,Approved,93680,Yes,95,31230,3,Current,No
L00278,C10278,Hyderabad Central,Hyderabad,Telangana,Female,44,Business,92558,677,2,Home,213563,10.66,180,2381.95,2025-09-12,22-09-2025,Approved,213563,No,0,0,5,Current,No
L00279,C10279,Pune East,Pune,Maharashtra,Female,49,Self-employed,124895,630,1,Business,256888,11.3,120,3582.4,2025-08-08,,Rejected,0,No,0,0,2,Savings,Yes
L00280,C10280,Pune East,Pune,Maharashtra,Male,41,Salaried,101377,638,2,Auto,153666,9.94,84,2546.28,2025-01-06,,Rejected,0,No,0,0,14,Current,Yes
